,hash,from,to,timeStamp,nonce,value,gasPrice,input,gasUsed,functionName,chainName,tokenName,tokenType,isSet,userAddress,contractAddress,pool
46,0xc004691c7f8856dc0c63c01bcb6e39f9a08ec0753a1ae413e988ca3f25fb0614,0x59be0bbbf79c7357ce83ff4f766e9eee54012857,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1606240424,22.0,1e+18,93000000000,0xb214faa5115ecda546e9a0eb437ec4ae8128a3e859315b53b3815499e034d1b3fa90efb2,949163,deposit(bytes32 _id),Ethereum,Ether,native,from,0x59be0bbbf79c7357ce83ff4f766e9eee54012857,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1 Eth
47,0xcdbca49e78c3c59682c78dc975158a6a03e7b1aa801eb18957140e5f74271979,0x59be0bbbf79c7357ce83ff4f766e9eee54012857,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1606240470,23.0,1e+18,93000000000,0xb214faa522cb880f53338c27edb87532a021c3c80ed19a5342065296f848d838777e960e,990519,deposit(bytes32 _id),Ethereum,Ether,native,from,0x59be0bbbf79c7357ce83ff4f766e9eee54012857,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1 Eth
48,0x20ae45dff49cd8e110882c95fd505f6d75ca75f1c0e408e7ef734335f52e67ae,0x59be0bbbf79c7357ce83ff4f766e9eee54012857,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1606521273,24.0,1e+18,15100000000,0xb214faa51ff4b957db2a166b492cb67f84b5c3a94c866a734cebc1e763777f3de2e7d611,960979,deposit(bytes32 _id),Ethereum,Ether,native,from,0x59be0bbbf79c7357ce83ff4f766e9eee54012857,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1 Eth
49,0x2dc024fd466a280961accf30f3905df6337cebf8b3e57dfc85c2d04929625624,0x59be0bbbf79c7357ce83ff4f766e9eee54012857,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1606521273,25.0,1e+18,20000000000,0xb214faa52450ea57cfa8da8c8fded017196547d81dc86e33595d7cce607365b4b39e8d02,955071,deposit(bytes32 _id),Ethereum,Ether,native,from,0x59be0bbbf79c7357ce83ff4f766e9eee54012857,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1 Eth
50,0x39301d99d9bbccba10312811445b94caba9d3b81bd9e43bd4c004557fcc40a84,0x6283511fc53c60c0a0a1848ac88ff46b5d2496ea,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1606324255,23.0,1e+18,69000000000,0xb214faa52f40779c11d813a3210d5b7039364853625d3cf6332a7eed2f74903a4475b13c,984611,deposit(bytes32 _id),Ethereum,Ether,native,from,0x6283511fc53c60c0a0a1848ac88ff46b5d2496ea,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1 Eth
51,0xfb3bd6b8d0520f99a8df1bd7394522c2452b027aae7dc83298f3dcbb9f874abd,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1604171517,4994.0,1e+18,18096181818,0xb214faa5036f86726dbd1b7d8fc8eb397c010908855395030ee2fc6c2f3d944a8dfeed20,960979,deposit(bytes32 _id),Ethereum,Ether,native,from,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1 Eth
52,0xa53f7a3e29fbb76f75ca2af41ee8939137e4c62e79a14f6f1212a29a073ad202,0x90730f29af95d15a3c722080c2799f897c32fe98,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1588871652,156.0,1e+18,15100000000,0xb214faa514c54a882f30d635a3c031f9ee08c91de6b897a7020abf347dd810471fc31d26,984611,deposit(bytes32 _id),Ethereum,Ether,native,from,0x90730f29af95d15a3c722080c2799f897c32fe98,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1 Eth
53,0x833507a8b1bb4eb7da8fa9e8339264849320aa4a477dabad8ec4a19f5e39aea1,0xabee5597eb23afde43f0b6654cd60ab8329556c7,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1603945324,189.0,1e+18,46000000000,0xb214faa51bd5c77ba5f23b0a118159148df9e0e5f598891a5e3e86033a3b158fb8391227,960979,deposit(bytes32 _id),Ethereum,Ether,native,from,0xabee5597eb23afde43f0b6654cd60ab8329556c7,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1 Eth
54,0x5928f547b6b70a3c6ef5c641afd4d4fffac837a7591e9dc57416ede521880850,0xba333f8ff556bf35d38e102a98daf1c5f6d9d708,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1594393192,2348.0,1e+18,44000000000,0xb214faa50af4526dc1ce54f42f1c59e51aa533e611501c7f4eac6a77deb969f72d10958e,978703,deposit(bytes32 _id),Ethereum,Ether,native,from,0xba333f8ff556bf35d38e102a98daf1c5f6d9d708,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1 Eth
55,0x4c3fc3691fb161e6e342caf6791d5e251d93232f039be5c4bea96bedc94ad6b7,0xba333f8ff556bf35d38e102a98daf1c5f6d9d708,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1594393342,2349.0,1e+18,44000000000,0xb214faa52314ede1d278503f85c54e957201c6001c544590a91907d4d4f6b033972d22e6,972783,deposit(bytes32 _id),Ethereum,Ether,native,from,0xba333f8ff556bf35d38e102a98daf1c5f6d9d708,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1 Eth
56,0x7aa02c7c141a49da1d5592b1f73450ca6485dc62cc0b7d8d13efcdaa792a3a96,0xc0d95fbb7bf19c7665a1c4042b683182b34e2150,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1596490395,157.0,1e+18,44000000000,0xb214faa5249767b0098d32e7dab78aea8a57fb279697a8a4cb8430c8eae29ff435fb6f32,978703,deposit(bytes32 _id),Ethereum,Ether,native,from,0xc0d95fbb7bf19c7665a1c4042b683182b34e2150,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1 Eth
57,0x625bde0326f71949bdb5afdff8b1eb5da522973b0c29710101d492ef5b36dd80,0xcf1e4c0455e69c3a82c2344648be76c72dbcda06,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1603656716,499.0,1e+18,21000000000,0xb214faa5176c7ab0fc03da1b5618719fa31012380727245881658bb33efc25686b8afd94,966887,deposit(bytes32 _id),Ethereum,Ether,native,from,0xcf1e4c0455e69c3a82c2344648be76c72dbcda06,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1 Eth
58,0x82879dadfea7b71f3d725e3521726f52877372651cc79d818f94ff7e07a15798,0xcf1e4c0455e69c3a82c2344648be76c72dbcda06,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1603657251,500.0,1e+18,22000000000,0xb214faa51f275235ced75b6c0cc7966c392ae3c654c42bedf0048c51b92335e5161c33ee,960979,deposit(bytes32 _id),Ethereum,Ether,native,from,0xcf1e4c0455e69c3a82c2344648be76c72dbcda06,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1 Eth
59,0x9da100e8173cc24f04d96312f5ee594dbe21ded8318f9ddb93c13100fb0442d7,0xd43f3716cbb9386352880a9bd52f7f07ac01752b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1588492864,123.0,1e+18,8200000000,0xb214faa50945ed49d892b5f077b7a8aa139ae9a79c41295c8707323770a0fa5efadde15e,972795,deposit(bytes32 _id),Ethereum,Ether,native,from,0xd43f3716cbb9386352880a9bd52f7f07ac01752b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1 Eth
60,0x1f7d9c1cd0b89251ccfefc597ec0ea23ffdd2ef0826599fcd103d226cff5f840,0xd43f3716cbb9386352880a9bd52f7f07ac01752b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1603097285,219.0,1e+18,25000000000,0xb214faa502885e927841de06d68e2e234901bc027285f100dd933693db155f1197b8d9e2,960967,deposit(bytes32 _id),Ethereum,Ether,native,from,0xd43f3716cbb9386352880a9bd52f7f07ac01752b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1 Eth
61,0xde081740eec8629df47c37b1d43f833158f51eb7e99c4d8cea42a718264d4b1d,0xec6e6c0841a2ba474e92bf42baf76bfe80e8657c,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1603121071,711.0,1e+18,59000000000,0xb214faa521919bee873fa12f375319754ea6d14d99ba55552c87ec831f485bd93a2e576b,966887,deposit(bytes32 _id),Ethereum,Ether,native,from,0xec6e6c0841a2ba474e92bf42baf76bfe80e8657c,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1 Eth
62,0xe469efe585d0f397d0d2c218d50bcffc5bd5f4c48c60aab4489cd6a5842cfffd,0xec7139879921b3682a1685e28b6da5a0b54a4336,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1602062817,331.0,1e+18,58000000000,0xb214faa507f9014e7054fb9515ff00f7875761f34efa2f96f580fc3425bba91312ac850f,966875,deposit(bytes32 _id),Ethereum,Ether,native,from,0xec7139879921b3682a1685e28b6da5a0b54a4336,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1 Eth
63,0xf00de49fca641e91184db4128e9f80436acc231b54d52a6cccfa2f8cd9d0171a,0xfa396090b4dfd2bd86bbf6de63635d6e390b5de1,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1577465407,70.0,1e+18,12000000000,0xb214faa51e09979bfc1d134c1a520d70d554107505f36d8f37361adbc076e3b8b0ee4670,1017335,deposit(bytes32 _id),Ethereum,Ether,native,from,0xfa396090b4dfd2bd86bbf6de63635d6e390b5de1,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,1 Eth
64,0x151bdd73586646787e0ef85b2d129ce0445b2350fee2a9684ad75b65406a92f6,0x2fa1859029a483defbb664bb6026d682f55e2fcd,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,1588810523,79.0,1e+19,11000000000,0xb214faa50d10470c2358f8b49a4a6517f0d4e1633609c759a2fe785bc33c5494dec192b8,972795,deposit(bytes32 _id),Ethereum,Ether,native,from,0x2fa1859029a483defbb664bb6026d682f55e2fcd,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,10 Eth
65,0xdd6a32517f75bceb1c02dfbd01ff2c831c5f437ca4427808e6cc4b210727bfad,0x2fa1859029a483defbb664bb6026d682f55e2fcd,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,1588810404,78.0,1e+19,11000000000,0xb214faa51855b4f39ce01a61ff78c8be431448f760431e86b58bc5c9a4afca4757273743,978703,deposit(bytes32 _id),Ethereum,Ether,native,from,0x2fa1859029a483defbb664bb6026d682f55e2fcd,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,10 Eth
66,0xc73d3908d1e018c48497a71e60ea91e02a6b434fa4b87bb106ae5b3fba31073a,0x453dccc996adf27fa9fbbfe61318c116ad761177,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,1602176316,0.0,0.0,68000000000,0x21a0adb600000000000000000000000000000000000000000000000000000000000000e02fe74da95afb9e370929a971ef54d95f5d5731b2d5bfdeba302874deb57ec2a722afc3da2c312779ccb041863843c4feca7c4edf6d90866e70f6582aff2994b9000000000000000000000000eff89d8468646bd6f7e4ef8e4578ca59426f9a08000000000000000000000000eff89d8468646bd6f7e4ef8e4578ca59426f9a0800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010018f8033bb6e383b624689cbbc15e1f96fdebef7fdbf3948d5d3f8c43fb2ae2e7243803151c904aa30c5a974051d63a9afd98fcfc5ff6abc1bf1adc0c39a13b740ea664121607fe5dca4ce623975cd0d45aa14bbd890e52f54d15dbc0749909ff01b240bedb8b418aa3d1fad19056fd096e3cc2b7432ff325a512c50394a3728f14d42af383531cfbb8abe10747eb92700d0b6f3753af0cfed9af0144a3f4ba7b2c63b95e58445cb53bb6178036152d3006db675f38253e7d5f8f0b9c0891d4471d3b8b8f685a85d4f1f28d4ac466b30ceefde1f493a695b5a221eb74827e406c1148c9b63442545dee8b0c0fe82c60f3e91c6fd990b041f68b8ec43a45d016f8,346796,"withdraw(bytes _proof, bytes32 _root, bytes32 _nullifierHash, address _recipient, address _relayer, uint256 _fee, uint256 _refund)",Ethereum,Ether,native,from,0x453dccc996adf27fa9fbbfe61318c116ad761177,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,10 Eth
67,0x0fdcec407571030302aa3474d6d7c43cdaddaa7818fa4f4af787b8370367caf9,0x8d286c2b4a09b877781aa500a3eba5a4d14fb7eb,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,1594546567,48.0,1e+19,21000000000,0xb214faa50088eac04deae888b5244258c0f7eddac96f703c19f39d813024aa047f70b47f,978691,deposit(bytes32 _id),Ethereum,Ether,native,from,0x8d286c2b4a09b877781aa500a3eba5a4d14fb7eb,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,10 Eth
68,0xc6d85e554f5b6feb3c9419ef02a3db70bcbea84e5d2b816d7cc4ab3a85e315a2,0xb2e19dd996848818d972dd3a60a1b7faffb82330,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,1600378308,362.0,1e+19,276000000000,0xb214faa517fd47ffde2cf293d6c4504900859571aaf3c5368d8bb55b90b6b8007fbe0200,949127,deposit(bytes32 _id),Ethereum,Ether,native,from,0xb2e19dd996848818d972dd3a60a1b7faffb82330,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,10 Eth
69,0x67f3c5382639041fa17436d968a30bf3ee587169f92ba99476df63299b8abda5,0x0d779d67a428457cabec145a0f94703d14cd496b,0xa160cdab225685da1d56aa342ad8841c3b53f291,1604015758,418.0,1e+20,39000000000,0xb214faa50ee0938c88331c0a65ba0fdb22dc7dbfd029e2328da69e16361e87b3c5133153,972795,deposit(bytes32 _id),Ethereum,Ether,native,from,0x0d779d67a428457cabec145a0f94703d14cd496b,0xa160cdab225685da1d56aa342ad8841c3b53f291,100 Eth
70,0x7b58fe7198ce2aac14be10fe0a29e4d7869e66a22b2b3b0c56699abc60ec5b7e,0x0d779d67a428457cabec145a0f94703d14cd496b,0xa160cdab225685da1d56aa342ad8841c3b53f291,1604015815,419.0,1e+20,42000000000,0xb214faa500180f0ef097f60976879fa2fd22255c66700f755c14db22b8077788a29c884d,966875,deposit(bytes32 _id),Ethereum,Ether,native,from,0x0d779d67a428457cabec145a0f94703d14cd496b,0xa160cdab225685da1d56aa342ad8841c3b53f291,100 Eth
71,0x0fbe7a369735d17181d7f257bd92c17b6f9cb375d37c1f71bf3a8de5ab6cf741,0x1ec594a869dc67d78fabc33963d3c6a0ab017dd6,0xa160cdab225685da1d56aa342ad8841c3b53f291,1597659277,428.0,1e+20,92000000000,0xb214faa512f433f52be2765a40e0aa112d61e5aac657129993b02b6b79609c8ffbeec15d,972795,deposit(bytes32 _id),Ethereum,Ether,native,from,0x1ec594a869dc67d78fabc33963d3c6a0ab017dd6,0xa160cdab225685da1d56aa342ad8841c3b53f291,100 Eth
72,0x2ec2c9bcb2552776675f1b618bbf81738d57d716af53fa65565c7fbfa0ff8497,0x1ec594a869dc67d78fabc33963d3c6a0ab017dd6,0xa160cdab225685da1d56aa342ad8841c3b53f291,1597659377,429.0,1e+20,97000000000,0xb214faa51f398166a6a8deefda660708849c84a70882732be9ff91f8f490cd20408c9d6d,966887,deposit(bytes32 _id),Ethereum,Ether,native,from,0x1ec594a869dc67d78fabc33963d3c6a0ab017dd6,0xa160cdab225685da1d56aa342ad8841c3b53f291,100 Eth
73,0x9b7a76858cc9ca49de2cb273e4a2e635e4b652019acfa08e3fa8fe2a48a28ec1,0x62051bfd3a4f7039a849142e6e5ea172cbda5949,0xd4b88df4d29f5cedd6857912842cff3b20c8cfa3,1598285598,212.0,0.0,128000000000,0xb214faa52663b0c705f1dc426207a6e965aebbd80a52b9f575fb517a55f8e7d22c2bd79f,1003512,deposit(bytes32 _id),Ethereum,Ether,native,from,0x62051bfd3a4f7039a849142e6e5ea172cbda5949,0xd4b88df4d29f5cedd6857912842cff3b20c8cfa3,100 Dai
74,0x53e455eb4028499613080fb7bd98048069d898594ff82d848017de68b6adb62e,0x1e27c17432abff8e314b421be50c63a42d3e95e0,0xfd8610d20aa15b7b2e3be39b396a1bc3516c7144,1611456084,2122.0,0.0,51000000000,0xb214faa508dc6dd11803393ae14de4e2406600484b9f3bd80e4c4a3cbcff74f54b6dac5e,1000316,deposit(bytes32 _id),Ethereum,Ether,native,from,0x1e27c17432abff8e314b421be50c63a42d3e95e0,0xfd8610d20aa15b7b2e3be39b396a1bc3516c7144,1k Dai
75,0x02d3248afbc3c7a0f69a243d7078a026e68740e222194bad75c0098460e35155,0x07687e702b410fa43f4cb4af7fa097918ffd2730,0x44bc008896076226ba6d5292721239b281ddf970,1645977039,363.0,10000.0,24921692244,,366756,,Ethereum,Dai Stablecoin,20,to,0x44bc008896076226ba6d5292721239b281ddf970,0x07687e702b410fa43f4cb4af7fa097918ffd2730,10k Dai
76,0x0eb4023bd604c8455ba645805a64bfeed02e32de1224a75dbdbb0cf77cb3b4e7,0x07687e702b410fa43f4cb4af7fa097918ffd2730,0x44bc008896076226ba6d5292721239b281ddf970,1645977128,364.0,10000.0,22204166799,,349680,,Ethereum,Dai Stablecoin,20,to,0x44bc008896076226ba6d5292721239b281ddf970,0x07687e702b410fa43f4cb4af7fa097918ffd2730,10k Dai
77,0x4c57e8cd48b129792fe0db25636c05a6ddce03387d77d823c3b480ad8a6eca7b,0x07687e702b410fa43f4cb4af7fa097918ffd2730,0x44bc008896076226ba6d5292721239b281ddf970,1650694964,373.0,10000.0,24662766495,,371328,,Ethereum,Dai Stablecoin,20,to,0x44bc008896076226ba6d5292721239b281ddf970,0x07687e702b410fa43f4cb4af7fa097918ffd2730,10k Dai
78,0x8cb02e9ae5c27ec0f9346aa60e36662413574c67584b3bf80dc2c2e945f5d162,0x169ad27a470d064dede56a2d3ff727986b15d52b,0x21985c3acb37fd288007b290b5a5bb5e6bbbd690,1656513645,159.0,54.98238,45782936619,,440385,,Ethereum,Tether USD,20,to,0x21985c3acb37fd288007b290b5a5bb5e6bbbd690,0x169ad27a470d064dede56a2d3ff727986b15d52b,100 USDT
79,0x5607c93ba2fc0814327af6f53b53923bcc747edc7b2bad41ae77d80188cdbdee,0x169ad27a470d064dede56a2d3ff727986b15d52b,0x3f0500b79c099dfe2638d0faf1c03f56b90d12d1,1602750994,2787.0,77.187086,80000000000,,361300,,Ethereum,Tether USD,20,to,0x3f0500b79c099dfe2638d0faf1c03f56b90d12d1,0x169ad27a470d064dede56a2d3ff727986b15d52b,100 USDT
80,0xdb5ea6e7a175dda3b9359910aaa5ebf3f70b5e2ab2534e57f5212ee15b7d8b5b,0x178169b423a011fff22b9e3f3abea13414ddd0f1,0x0c40bff248ed5d99d294ceca8826c7924f745134,1619556022,3439.0,0.09831973,58650000000,,399260,,Ethereum,Wrapped BTC,20,to,0x0c40bff248ed5d99d294ceca8826c7924f745134,0x178169b423a011fff22b9e3f3abea13414ddd0f1,0.1 wBTC
81,0x7bce45c79f340555a9c7e66116875cb56ad065a2448898db64c22687fefbfa93,0xfd8610d20aa15b7b2e3be39b396a1bc3516c7144,0x7a218b62ae9e23aac788979ead8be51258a3cbc5,1621903058,154.0,1000.0,46000000000,,395784,,Ethereum,Dai Stablecoin,20,to,0x7a218b62ae9e23aac788979ead8be51258a3cbc5,0xfd8610d20aa15b7b2e3be39b396a1bc3516c7144,1k Dai
82,0x9b7a76858cc9ca49de2cb273e4a2e635e4b652019acfa08e3fa8fe2a48a28ec1,0x62051bfd3a4f7039a849142e6e5ea172cbda5949,0xd4b88df4d29f5cedd6857912842cff3b20c8cfa3,1598285598,212.0,100.0,128000000000,,1003512,,Ethereum,Dai Stablecoin,20,from,0x62051bfd3a4f7039a849142e6e5ea172cbda5949,0xd4b88df4d29f5cedd6857912842cff3b20c8cfa3,100 Dai
83,0x53e455eb4028499613080fb7bd98048069d898594ff82d848017de68b6adb62e,0x1e27c17432abff8e314b421be50c63a42d3e95e0,0xfd8610d20aa15b7b2e3be39b396a1bc3516c7144,1611456084,2122.0,1000.0,51000000000,,1000316,,Ethereum,Dai Stablecoin,20,from,0x1e27c17432abff8e314b421be50c63a42d3e95e0,0xfd8610d20aa15b7b2e3be39b396a1bc3516c7144,1k Dai
